voter_id,survey_id,response_date,question_id,question_text,is_parent,parent_question,optional_data,dropdown_value,score,comments,Start_Year,Location,Dept
bb5f5d65bc62f436bfbd125ba80215500e3ee5411cf989860265fd871bd6ce28,99,20210104,507,How satisfied are you with the level of freedom you have in your role?,No,Freedom,,,7,,2018-2019,Shanghai,Customer
bb5f5d65bc62f436bfbd125ba80215500e3ee5411cf989860265fd871bd6ce28,99,20210104,509,Relationships,Yes,,,,,,2018-2019,Shanghai,Customer
bb5f5d65bc62f436bfbd125ba80215500e3ee5411cf989860265fd871bd6ce28,99,20210104,487,How positive are your relationships at work?,No,Relationships,,,6,,2018-2019,Shanghai,Customer
bb5f5d65bc62f436bfbd125ba80215500e3ee5411cf989860265fd871bd6ce28,99,20210104,493,How much do you enjoy working with your team?,No,Relationships,,,6,,2018-2019,Shanghai,Customer
bb5f5d65bc62f436bfbd125ba80215500e3ee5411cf989860265fd871bd6ce28,99,20210104,499,How well do you get on with people at work?,No,Relationships,,,6,,2018-2019,Shanghai,Customer
bb5f5d65bc62f436bfbd125ba80215500e3ee5411cf989860265fd871bd6ce28,99,20210104,510,Acknowledgment,Yes,,,,,"I don't feel valued here, if I were truly valued I wouldn't be expected to work such long hours.",2018-2019,Shanghai,Customer
bb5f5d65bc62f436bfbd125ba80215500e3ee5411cf989860265fd871bd6ce28,99,20210104,492,How much do you feel valued as an individual?,No,Acknowledgment,,,6,,2018-2019,Shanghai,Customer
bb5f5d65bc62f436bfbd125ba80215500e3ee5411cf989860265fd871bd6ce28,99,20210104,498,How much do you feel your opinions are listened to?,No,Acknowledgment,,,6,,2018-2019,Shanghai,Customer
bb5f5d65bc62f436bfbd125ba80215500e3ee5411cf989860265fd871bd6ce28,99,20210104,511,Personal Growth,Yes,,,,,,2018-2019,Shanghai,Customer
bb5f5d65bc62f436bfbd125ba80215500e3ee5411cf989860265fd871bd6ce28,99,20210104,485,How satisfied are you with the amount of learning opportunities on offer?,No,Personal Growth,,,8,,2018-2019,Shanghai,Customer
bb5f5d65bc62f436bfbd125ba80215500e3ee5411cf989860265fd871bd6ce28,99,20210104,497,How satisfied are you with the opportunity to progress your career here?,No,Personal Growth,,,8,,2018-2019,Shanghai,Customer
bb5f5d65bc62f436bfbd125ba80215500e3ee5411cf989860265fd871bd6ce28,99,20210104,500,How satisfied are you with the amount of challenge in your role?,No,Personal Growth,,,8,,2018-2019,Shanghai,Customer
bb5f5d65bc62f436bfbd125ba80215500e3ee5411cf989860265fd871bd6ce28,99,20210104,512,Meaning & Purpose,Yes,,,,,"Yep, I'm inspired and committed.",2018-2019,Shanghai,Customer
bb5f5d65bc62f436bfbd125ba80215500e3ee5411cf989860265fd871bd6ce28,99,20210104,501,How inspired are you by your organisation?,No,Meaning & Purpose,,,8,,2018-2019,Shanghai,Customer
bb5f5d65bc62f436bfbd125ba80215500e3ee5411cf989860265fd871bd6ce28,99,20210104,504,How committed are you to helping the organisation succeed?,No,Meaning & Purpose,,,10,,2018-2019,Shanghai,Customer
bb5f5d65bc62f436bfbd125ba80215500e3ee5411cf989860265fd871bd6ce28,99,20210104,513,Clarity,Yes,,,,,,2018-2019,Shanghai,Customer
bb5f5d65bc62f436bfbd125ba80215500e3ee5411cf989860265fd871bd6ce28,99,20210104,495,How clear are you on the requirements of your job?,No,Clarity,,,10,,2018-2019,Shanghai,Customer
bb5f5d65bc62f436bfbd125ba80215500e3ee5411cf989860265fd871bd6ce28,99,20210104,502,How well does your organisation keep you informed?,No,Clarity,,,9,,2018-2019,Shanghai,Customer
bb5f5d65bc62f436bfbd125ba80215500e3ee5411cf989860265fd871bd6ce28,99,20210104,503,How clear is the link between your role and the success of the organisation?,No,Clarity,,,10,,2018-2019,Shanghai,Customer
bb5f5d65bc62f436bfbd125ba80215500e3ee5411cf989860265fd871bd6ce28,99,20210104,514,Enablement,Yes,,,,,,2018-2019,Shanghai,Customer
bb5f5d65bc62f436bfbd125ba80215500e3ee5411cf989860265fd871bd6ce28,99,20210104,491,How able are you to manage your workload?,No,Enablement,,,8,,2018-2019,Shanghai,Customer
bb5f5d65bc62f436bfbd125ba80215500e3ee5411cf989860265fd871bd6ce28,99,20210104,496,To what extent do you have access to the resources you need to support you in your role?,No,Enablement,,,9,,2018-2019,Shanghai,Customer
bb5f5d65bc62f436bfbd125ba80215500e3ee5411cf989860265fd871bd6ce28,99,20210104,506,Open Question,Yes,,,,,,2018-2019,Shanghai,Customer
bb5f5d65bc62f436bfbd125ba80215500e3ee5411cf989860265fd871bd6ce28,99,20210104,505,"Overall, how happy are you at work and please tell us why?",No,Open Questions,,,9,"I'm happy, but the working hours are too long. Please can we address this.",2018-2019,Shanghai,Customer
bb5f5d65bc62f436bfbd125ba80215500e3ee5411cf989860265fd871bd6ce28,99,20210104,999,Employee Net Promoter Score,No,Open Questions,,,10,"I would absolutely recommend here as a great place to work. The culture within the company, along with their outstanding values, are second to none.",2018-2019,Shanghai,Customer
6516b66fc1e6561486085c3d08194aa31cf98830431054bb02ad61542260f5c7,99,20210104,494,Safety,Yes,,,,,,2015 + before,Mumbai,Customer
6516b66fc1e6561486085c3d08194aa31cf98830431054bb02ad61542260f5c7,99,20210104,486,How satisfied are you with the physical environment you work in?,No,Safety,,,5,,2015 + before,Mumbai,Customer
6516b66fc1e6561486085c3d08194aa31cf98830431054bb02ad61542260f5c7,99,20210104,488,How much do you trust your organisation?,No,Safety,,,7,,2015 + before,Mumbai,Customer
6516b66fc1e6561486085c3d08194aa31cf98830431054bb02ad61542260f5c7,99,20210104,490,How satisfied are you with the balance between your work and home life?,No,Safety,,,5,,2015 + before,Mumbai,Customer
6516b66fc1e6561486085c3d08194aa31cf98830431054bb02ad61542260f5c7,99,20210104,508,Freedom,Yes,,,,,,2015 + before,Mumbai,Customer
6516b66fc1e6561486085c3d08194aa31cf98830431054bb02ad61542260f5c7,99,20210104,489,How free do you feel to be your true self at work?,No,Freedom,,,7,,2015 + before,Mumbai,Customer
6516b66fc1e6561486085c3d08194aa31cf98830431054bb02ad61542260f5c7,99,20210104,507,How satisfied are you with the level of freedom you have in your role?,No,Freedom,,,8,,2015 + before,Mumbai,Customer
6516b66fc1e6561486085c3d08194aa31cf98830431054bb02ad61542260f5c7,99,20210104,509,Relationships,Yes,,,,,,2015 + before,Mumbai,Customer
6516b66fc1e6561486085c3d08194aa31cf98830431054bb02ad61542260f5c7,99,20210104,487,How positive are your relationships at work?,No,Relationships,,,7,,2015 + before,Mumbai,Customer
6516b66fc1e6561486085c3d08194aa31cf98830431054bb02ad61542260f5c7,99,20210104,493,How much do you enjoy working with your team?,No,Relationships,,,7,,2015 + before,Mumbai,Customer
6516b66fc1e6561486085c3d08194aa31cf98830431054bb02ad61542260f5c7,99,20210104,499,How well do you get on with people at work?,No,Relationships,,,8,,2015 + before,Mumbai,Customer
6516b66fc1e6561486085c3d08194aa31cf98830431054bb02ad61542260f5c7,99,20210104,510,Acknowledgment,Yes,,,,,,2015 + before,Mumbai,Customer
6516b66fc1e6561486085c3d08194aa31cf98830431054bb02ad61542260f5c7,99,20210104,492,How much do you feel valued as an individual?,No,Acknowledgment,,,6,,2015 + before,Mumbai,Customer
6516b66fc1e6561486085c3d08194aa31cf98830431054bb02ad61542260f5c7,99,20210104,498,How much do you feel your opinions are listened to?,No,Acknowledgment,,,7,,2015 + before,Mumbai,Customer
6516b66fc1e6561486085c3d08194aa31cf98830431054bb02ad61542260f5c7,99,20210104,511,Personal Growth,Yes,,,,,,2015 + before,Mumbai,Customer
6516b66fc1e6561486085c3d08194aa31cf98830431054bb02ad61542260f5c7,99,20210104,485,How satisfied are you with the amount of learning opportunities on offer?,No,Personal Growth,,,7,,2015 + before,Mumbai,Customer
6516b66fc1e6561486085c3d08194aa31cf98830431054bb02ad61542260f5c7,99,20210104,497,How satisfied are you with the opportunity to progress your career here?,No,Personal Growth,,,7,,2015 + before,Mumbai,Customer
6516b66fc1e6561486085c3d08194aa31cf98830431054bb02ad61542260f5c7,99,20210104,500,How satisfied are you with the amount of challenge in your role?,No,Personal Growth,,,8,,2015 + before,Mumbai,Customer
6516b66fc1e6561486085c3d08194aa31cf98830431054bb02ad61542260f5c7,99,20210104,512,Meaning & Purpose,Yes,,,,,We do this well. Very inspired and very committed.,2015 + before,Mumbai,Customer
6516b66fc1e6561486085c3d08194aa31cf98830431054bb02ad61542260f5c7,99,20210104,501,How inspired are you by your organisation?,No,Meaning & Purpose,,,10,,2015 + before,Mumbai,Customer
6516b66fc1e6561486085c3d08194aa31cf98830431054bb02ad61542260f5c7,99,20210104,504,How committed are you to helping the organisation succeed?,No,Meaning & Purpose,,,10,,2015 + before,Mumbai,Customer
6516b66fc1e6561486085c3d08194aa31cf98830431054bb02ad61542260f5c7,99,20210104,513,Clarity,Yes,,,,,,2015 + before,Mumbai,Customer
6516b66fc1e6561486085c3d08194aa31cf98830431054bb02ad61542260f5c7,99,20210104,495,How clear are you on the requirements of your job?,No,Clarity,,,10,,2015 + before,Mumbai,Customer
6516b66fc1e6561486085c3d08194aa31cf98830431054bb02ad61542260f5c7,99,20210104,502,How well does your organisation keep you informed?,No,Clarity,,,8,,2015 + before,Mumbai,Customer
6516b66fc1e6561486085c3d08194aa31cf98830431054bb02ad61542260f5c7,99,20210104,503,How clear is the link between your role and the success of the organisation?,No,Clarity,,,10,,2015 + before,Mumbai,Customer
6516b66fc1e6561486085c3d08194aa31cf98830431054bb02ad61542260f5c7,99,20210104,514,Enablement,Yes,,,,,,2015 + before,Mumbai,Customer
6516b66fc1e6561486085c3d08194aa31cf98830431054bb02ad61542260f5c7,99,20210104,491,How able are you to manage your workload?,No,Enablement,,,8,,2015 + before,Mumbai,Customer
6516b66fc1e6561486085c3d08194aa31cf98830431054bb02ad61542260f5c7,99,20210104,496,To what extent do you have access to the resources you need to support you in your role?,No,Enablement,,,7,,2015 + before,Mumbai,Customer
6516b66fc1e6561486085c3d08194aa31cf98830431054bb02ad61542260f5c7,99,20210104,506,Open Question,Yes,,,,,,2015 + before,Mumbai,Customer
6516b66fc1e6561486085c3d08194aa31cf98830431054bb02ad61542260f5c7,99,20210104,505,"Overall, how happy are you at work and please tell us why?",No,Open Questions,,,7,,2015 + before,Mumbai,Customer
6516b66fc1e6561486085c3d08194aa31cf98830431054bb02ad61542260f5c7,99,20210104,999,Employee Net Promoter Score,No,Open Questions,,,9,Good salaries & benefits. Great people.,2015 + before,Mumbai,Customer
634d7dcb61d89f5f71532b0d068c2ff9f357525f8b6b5580d7b6c20a14c487c3,99,20210104,494,Safety,Yes,,,,,,2015 + before,Mumbai,Customer
634d7dcb61d89f5f71532b0d068c2ff9f357525f8b6b5580d7b6c20a14c487c3,99,20210104,486,How satisfied are you with the physical environment you work in?,No,Safety,,,7,,2015 + before,Mumbai,Customer
634d7dcb61d89f5f71532b0d068c2ff9f357525f8b6b5580d7b6c20a14c487c3,99,20210104,488,How much do you trust your organisation?,No,Safety,,,7,,2015 + before,Mumbai,Customer
634d7dcb61d89f5f71532b0d068c2ff9f357525f8b6b5580d7b6c20a14c487c3,99,20210104,490,How satisfied are you with the balance between your work and home life?,No,Safety,,,5,,2015 + before,Mumbai,Customer
634d7dcb61d89f5f71532b0d068c2ff9f357525f8b6b5580d7b6c20a14c487c3,99,20210104,508,Freedom,Yes,,,,,,2015 + before,Mumbai,Customer
634d7dcb61d89f5f71532b0d068c2ff9f357525f8b6b5580d7b6c20a14c487c3,99,20210104,489,How free do you feel to be your true self at work?,No,Freedom,,,7,,2015 + before,Mumbai,Customer
634d7dcb61d89f5f71532b0d068c2ff9f357525f8b6b5580d7b6c20a14c487c3,99,20210104,507,How satisfied are you with the level of freedom you have in your role?,No,Freedom,,,8,,2015 + before,Mumbai,Customer
634d7dcb61d89f5f71532b0d068c2ff9f357525f8b6b5580d7b6c20a14c487c3,99,20210104,509,Relationships,Yes,,,,,Feel we can achieve anything in our team because we're all in it together.,2015 + before,Mumbai,Customer
634d7dcb61d89f5f71532b0d068c2ff9f357525f8b6b5580d7b6c20a14c487c3,99,20210104,487,How positive are your relationships at work?,No,Relationships,,,8,,2015 + before,Mumbai,Customer
634d7dcb61d89f5f71532b0d068c2ff9f357525f8b6b5580d7b6c20a14c487c3,99,20210104,493,How much do you enjoy working with your team?,No,Relationships,,,8,,2015 + before,Mumbai,Customer
634d7dcb61d89f5f71532b0d068c2ff9f357525f8b6b5580d7b6c20a14c487c3,99,20210104,499,How well do you get on with people at work?,No,Relationships,,,7,,2015 + before,Mumbai,Customer
634d7dcb61d89f5f71532b0d068c2ff9f357525f8b6b5580d7b6c20a14c487c3,99,20210104,510,Acknowledgment,Yes,,,,,,2015 + before,Mumbai,Customer
634d7dcb61d89f5f71532b0d068c2ff9f357525f8b6b5580d7b6c20a14c487c3,99,20210104,492,How much do you feel valued as an individual?,No,Acknowledgment,,,7,,2015 + before,Mumbai,Customer
634d7dcb61d89f5f71532b0d068c2ff9f357525f8b6b5580d7b6c20a14c487c3,99,20210104,498,How much do you feel your opinions are listened to?,No,Acknowledgment,,,6,,2015 + before,Mumbai,Customer
634d7dcb61d89f5f71532b0d068c2ff9f357525f8b6b5580d7b6c20a14c487c3,99,20210104,511,Personal Growth,Yes,,,,,,2015 + before,Mumbai,Customer
634d7dcb61d89f5f71532b0d068c2ff9f357525f8b6b5580d7b6c20a14c487c3,99,20210104,485,How satisfied are you with the amount of learning opportunities on offer?,No,Personal Growth,,,8,,2015 + before,Mumbai,Customer
634d7dcb61d89f5f71532b0d068c2ff9f357525f8b6b5580d7b6c20a14c487c3,99,20210104,497,How satisfied are you with the opportunity to progress your career here?,No,Personal Growth,,,8,,2015 + before,Mumbai,Customer
634d7dcb61d89f5f71532b0d068c2ff9f357525f8b6b5580d7b6c20a14c487c3,99,20210104,500,How satisfied are you with the amount of challenge in your role?,No,Personal Growth,,,7,,2015 + before,Mumbai,Customer
634d7dcb61d89f5f71532b0d068c2ff9f357525f8b6b5580d7b6c20a14c487c3,99,20210104,512,Meaning & Purpose,Yes,,,,,,2015 + before,Mumbai,Customer
634d7dcb61d89f5f71532b0d068c2ff9f357525f8b6b5580d7b6c20a14c487c3,99,20210104,501,How inspired are you by your organisation?,No,Meaning & Purpose,,,10,,2015 + before,Mumbai,Customer
634d7dcb61d89f5f71532b0d068c2ff9f357525f8b6b5580d7b6c20a14c487c3,99,20210104,504,How committed are you to helping the organisation succeed?,No,Meaning & Purpose,,,10,,2015 + before,Mumbai,Customer
634d7dcb61d89f5f71532b0d068c2ff9f357525f8b6b5580d7b6c20a14c487c3,99,20210104,513,Clarity,Yes,,,,,,2015 + before,Mumbai,Customer
634d7dcb61d89f5f71532b0d068c2ff9f357525f8b6b5580d7b6c20a14c487c3,99,20210104,495,How clear are you on the requirements of your job?,No,Clarity,,,7,,2015 + before,Mumbai,Customer
634d7dcb61d89f5f71532b0d068c2ff9f357525f8b6b5580d7b6c20a14c487c3,99,20210104,502,How well does your organisation keep you informed?,No,Clarity,,,10,,2015 + before,Mumbai,Customer
634d7dcb61d89f5f71532b0d068c2ff9f357525f8b6b5580d7b6c20a14c487c3,99,20210104,503,How clear is the link between your role and the success of the organisation?,No,Clarity,,,10,,2015 + before,Mumbai,Customer
634d7dcb61d89f5f71532b0d068c2ff9f357525f8b6b5580d7b6c20a14c487c3,99,20210104,514,Enablement,Yes,,,,,,2015 + before,Mumbai,Customer
634d7dcb61d89f5f71532b0d068c2ff9f357525f8b6b5580d7b6c20a14c487c3,99,20210104,491,How able are you to manage your workload?,No,Enablement,,,6,,2015 + before,Mumbai,Customer
634d7dcb61d89f5f71532b0d068c2ff9f357525f8b6b5580d7b6c20a14c487c3,99,20210104,496,To what extent do you have access to the resources you need to support you in your role?,No,Enablement,,,7,,2015 + before,Mumbai,Customer
634d7dcb61d89f5f71532b0d068c2ff9f357525f8b6b5580d7b6c20a14c487c3,99,20210104,506,Open Question,Yes,,,,,,2015 + before,Mumbai,Customer
634d7dcb61d89f5f71532b0d068c2ff9f357525f8b6b5580d7b6c20a14c487c3,99,20210104,505,"Overall, how happy are you at work and please tell us why?",No,Open Questions,,,8,,2015 + before,Mumbai,Customer
634d7dcb61d89f5f71532b0d068c2ff9f357525f8b6b5580d7b6c20a14c487c3,99,20210104,999,Employee Net Promoter Score,No,Open Questions,,,10,"If you're willing to put in the effect and work hard, then this is a great place to be, no matter at what stage in your working career.",2015 + before,Mumbai,Customer
27c9034bda042db5720fb1752f43205ca2ddadda26cb033154b63bca3c7a1935,99,20210104,494,Safety,Yes,,,,,,2016-2017,Mumbai,Customer
27c9034bda042db5720fb1752f43205ca2ddadda26cb033154b63bca3c7a1935,99,20210104,486,How satisfied are you with the physical environment you work in?,No,Safety,,,6,,2016-2017,Mumbai,Customer
27c9034bda042db5720fb1752f43205ca2ddadda26cb033154b63bca3c7a1935,99,20210104,488,How much do you trust your organisation?,No,Safety,,,6,,2016-2017,Mumbai,Customer
27c9034bda042db5720fb1752f43205ca2ddadda26cb033154b63bca3c7a1935,99,20210104,490,How satisfied are you with the balance between your work and home life?,No,Safety,,,6,,2016-2017,Mumbai,Customer
27c9034bda042db5720fb1752f43205ca2ddadda26cb033154b63bca3c7a1935,99,20210104,508,Freedom,Yes,,,,,,2016-2017,Mumbai,Customer
27c9034bda042db5720fb1752f43205ca2ddadda26cb033154b63bca3c7a1935,99,20210104,489,How free do you feel to be your true self at work?,No,Freedom,,,6,,2016-2017,Mumbai,Customer
27c9034bda042db5720fb1752f43205ca2ddadda26cb033154b63bca3c7a1935,99,20210104,507,How satisfied are you with the level of freedom you have in your role?,No,Freedom,,,7,,2016-2017,Mumbai,Customer
27c9034bda042db5720fb1752f43205ca2ddadda26cb033154b63bca3c7a1935,99,20210104,509,Relationships,Yes,,,,,,2016-2017,Mumbai,Customer
27c9034bda042db5720fb1752f43205ca2ddadda26cb033154b63bca3c7a1935,99,20210104,487,How positive are your relationships at work?,No,Relationships,,,7,,2016-2017,Mumbai,Customer
27c9034bda042db5720fb1752f43205ca2ddadda26cb033154b63bca3c7a1935,99,20210104,493,How much do you enjoy working with your team?,No,Relationships,,,7,,2016-2017,Mumbai,Customer
